"","word","freq"
"impostos","impostos",7
"incompetente","incompetente",7
"inominável","inominável",7
"inteiro","inteiro",7
"interromperam","interromperam",7
"interrompeu","interrompeu",7
"jairmearrependi","jairmearrependi",7
"jornalismo","jornalismo",7
"justo","justo",7
"lançar","lançar",7
"ler","ler",7
"lunático","lunático",7
"maiores","maiores",7
"manter","manter",7
"maravilhoso","maravilhoso",7
"mostrou","mostrou",7
"necessário","necessário",7
"nesses","nesses",7
"oposição","oposição",7
"ouvido","ouvido",7
"paciência","paciência",7
"palhaçada","palhaçada",7
"pano","pano",7
"pariu","pariu",7
"participação","participação",7
"passei","passei",7
"pensou","pensou",7
"perceber","perceber",7
"perfil","perfil",7
"petista","petista",7
"pillar","pillar",7
"podcast","podcast",7
"ponta","ponta",7
"populismo","populismo",7
"possibilidade","possibilidade",7
"poxa","poxa",7
"precisam","precisam",7
"preferem","preferem",7
"prisão","prisão",7
"prometer","prometer",7
"provavelmente","provavelmente",7
"próximos","próximos",7
"quais","quais",7
"relevante","relevante",7
"ridículo","ridículo",7
"rocha","rocha",7
"rua","rua",7
"seguir","seguir",7
"sensato","sensato",7
"serve","serve",7
"sociedade","sociedade",7
"soltou","soltou",7
"sonha","sonha",7
"sorte","sorte",7
"série","série",7
"tarde","tarde",7
"terno","terno",7
"tirando","tirando",7
"tornou","tornou",7
"tratando","tratando",7
"tributar","tributar",7
"três","três",7
"tweet","tweet",7
"urna","urna",7
"ué","ué",7
"vagabundo","vagabundo",7
"vendedor","vendedor",7
"visto","visto",7
"voce","voce",7
"volkstarly","volkstarly",7
"votarei","votarei",7
"votem","votem",7
"véi","véi",7
"óbvio","óbvio",7
"️⃣️⃣","️⃣️⃣",7
"abolicionista","abolicionista",6
"acabei","acabei",6
"achava","achava",6
"acéfalo","acéfalo",6
"ajudando","ajudando",6
"aliados","aliados",6
"alice","alice",6
"alma","alma",6
"alvo","alvo",6
"ameaça","ameaça",6
"aras","aras",6
"arriscar","arriscar",6
"assistam","assistam",6
"assiste","assiste",6
"azul","azul",6
"babaca","babaca",6
"banho","banho",6
"benefício","benefício",6
"besta","besta",6
"bolha","bolha",6
"bolsonarismo","bolsonarismo",6
"bota","bota",6
"burra","burra",6
"café","café",6
"campo","campo",6
"canalhas","canalhas",6
"carai","carai",6
"caramba","caramba",6
"carismático","carismático",6
"carro","carro",6
"cassada","cassada",6
"cego","cego",6
"cerveja","cerveja",6
"ciroo","ciroo",6
"cobrar","cobrar",6
"comendo","comendo",6
"comigo","comigo",6
"comparado","comparado",6
"comportamento","comportamento",6
"compra","compra",6
"comum","comum",6
"concorrer","concorrer",6
"confesso","confesso",6
"conhecer","conhecer",6
"continuar","continuar",6
"convencendo","convencendo",6
"coronel","coronel",6
"crescer","crescer",6
"crl","crl",6
"cuidar","cuidar",6
"cynaramenezes","cynaramenezes",6
"cê","cê",6
"cês","cês",6
"cínico","cínico",6
"dedos","dedos",6
"delírio","delírio",6
"derrubar","derrubar",6
"descontrolado","descontrolado",6
"desesperado","desesperado",6
"desmatamento","desmatamento",6
"desmoralizado","desmoralizado",6
"deste","deste",6
"destemperado","destemperado",6
"dificuldade","dificuldade",6
"digo","digo",6
"direto","direto",6
"discursos","discursos",6
"discutir","discutir",6
"disney","disney",6
"dito","dito",6
"doçura","doçura",6
"drogas","drogas",6
"dê","dê",6
"eduardo","eduardo",6
"elite","elite",6
"emocional","emocional",6
"entendendo","entendendo",6
"entra","entra",6
"entregar","entregar",6
"escolha","escolha",6
"esperto","esperto",6
"estadao","estadao",6
"estarei","estarei",6
"estúdio","estúdio",6
"explicação","explicação",6
"expressar","expressar",6
"falaram","falaram",6
"falo","falo",6
"falso","falso",6
"fará","fará",6
"façam","façam",6
"figura","figura",6
"flávio","flávio",6
"formar","formar",6
"fugindo","fugindo",6
"garante","garante",6
"garantir","garantir",6
"gato","gato",6
"gomes…","gomes…",6
"graças","graças",6
"grupo","grupo",6
"homi","homi",6
"honesto","honesto",6
"horrível","horrível",6
"humilde","humilde",6
"imaginar","imaginar",6
"imagine","imagine",6
"importar","importar",6
"interessantes","interessantes",6
"interrompe","interrompe",6
"interrupções","interrupções",6
"invejável","invejável",6
"jornalista","jornalista",6
"julguem","julguem",6
"jura","jura",6
"justiça","justiça",6
"latina","latina",6
"leite","leite",6
"lembrando","lembrando",6
"lenga","lenga",6
"lidar","lidar",6
"lista","lista",6
"livre","livre",6
"luladrão","luladrão",6
"lulanoºturno","lulanoºturno",6
"luta","luta",6
"mdb","mdb",6
"melhorar","melhorar",6
"mesmas","mesmas",6
"milagre","milagre",6
"miliciano","miliciano",6
"milionário","milionário",6
"militares","militares",6
"minimamente","minimamente",6
"mostre","mostre",6
"negociar","negociar",6
"nesta","nesta",6
"neutro","neutro",6
"obcecado","obcecado",6
"objetivo","objetivo",6
"oglobonaseleicoes","oglobonaseleicoes",6
"orçamento","orçamento",6
"ouro","ouro",6
"ouviu","ouviu",6
"palanque","palanque",6
"palhaço","palhaço",6
"pandemia","pandemia",6
"parecido","parecido",6
"patrimônio","patrimônio",6
"patrícia","patrícia",6
"países","países",6
"peito","peito",6
"penso","penso",6
"pequeno","pequeno",6
"perco","perco",6
"perguntou","perguntou",6
"permanente","permanente",6
"pesquisar","pesquisar",6
"pix","pix",6
"poderá","poderá",6
"politica","politica",6
"porcentagem","porcentagem",6
"potencial","potencial",6
"pouca","pouca",6
"pow","pow",6
"praticamente","praticamente",6
"prefeito","prefeito",6
"preparada","preparada",6
"presidencial","presidencial",6
"preço","preço",6
"prontos","prontos",6
"quatro","quatro",6
"quebra","quebra",6
"quebrando","quebrando",6
"respondeu","respondeu",6
"roberto","roberto",6
"rumo","rumo",6
"sabatinajn","sabatinajn",6
"seguro","seguro",6
"senhoras","senhoras",6
"sequer","sequer",6
"sexta","sexta",6
"solta","solta",6
"subir","subir",6
"sudeste","sudeste",6
"sujo","sujo",6
"superior","superior",6
"síndrome","síndrome",6
"tamanho","tamanho",6
"tecnologia","tecnologia",6
"televisão","televisão",6
"terça","terça",6
"tiozão","tiozão",6
"tornar","tornar",6
"troca","troca",6
"técnica","técnica",6
"têm","têm",6
"utópicas","utópicas",6
"votou","votou",6
"último","último",6
"abaixo","abaixo",5
"aceita","aceita",5
"acertou","acertou",5
"adivinhar","adivinhar",5
"aff","aff",5
"agradar","agradar",5
"aguenta","aguenta",5
"ajudou","ajudou",5
"alem","alem",5
"alternativa","alternativa",5
"altura","altura",5
"amar","amar",5
"ambiente","ambiente",5
"andreazzaeditor","andreazzaeditor",5
"anterior","anterior",5
"anunciar","anunciar",5
"aonde","aonde",5
"apoiando","apoiando",5
"aprende","aprende",5
"aprendeu","aprendeu",5
"aprovar","aprovar",5
"aproveita","aproveita",5
"aproveitar","aproveitar",5
"arrasando","arrasando",5
"arrasou","arrasou",5
"arrogância","arrogância",5
"arthur","arthur",5
"asno","asno",5
"assisto","assisto",5
"ataca","ataca",5
"através","através",5
"auge","auge",5
"aumentar","aumentar",5
"auxilio","auxilio",5
"ação","ação",5
"bacana","bacana",5
"baixo","baixo",5
"barragem","barragem",5
"bateu","bateu",5
"bla","bla",5
"boba","boba",5
"bocas","bocas",5
"bolsominion","bolsominion",5
"bolsonaristas","bolsonaristas",5
"bolsonarosp","bolsonarosp",5
"bonoro","bonoro",5
"botar","botar",5
"brigar","brigar",5
"brilhante","brilhante",5
"básica","básica",5
"básico","básico",5
"cabra","cabra",5
"cacete","cacete",5
"cade","cade",5
"caio","caio",5
"calmante","calmante",5
"calvície","calvície",5
"camisa","camisa",5
"cangaceiro","cangaceiro",5
"cangaciro","cangaciro",5
"capitão","capitão",5
"carinho","carinho",5
"cearense","cearense",5
"certinho","certinho",5
"chama","chama",5
"chamando","chamando",5
"chefe","chefe",5
"chá","chá",5
"cirista","cirista",5
"cita","cita",5
"citando","citando",5
"coloca","coloca",5
"colocado","colocado",5
"comentário","comentário",5
"comida","comida",5
"compara","compara",5
"completar","completar",5
"comunicar","comunicar",5
"comunismo","comunismo",5
"condenado","condenado",5
"confio","confio",5
"confira","confira",5
"conseguiria","conseguiria",5
"constituição","constituição",5
"copa","copa",5
"cor","cor",5
"corre","corre",5
"cortar","cortar",5
"costas","costas",5
"criança","criança",5
"crlh","crlh",5
"crítica","crítica",5
"custo","custo",5
"câmera","câmera",5
"debatendo","debatendo",5
"debochado","debochado",5
"dedo","dedo",5
"defendendo","defendendo",5
"defesa","defesa",5
"deixado","deixado",5
"delucca","delucca",5
"democrático","democrático",5
"demonstrar","demonstrar",5
"dentre","dentre",5
"deputados","deputados",5
"desenvolver","desenvolver",5
"desgraça","desgraça",5
"desistir","desistir",5
"despreparado","despreparado",5
"direitinho","direitinho",5
"diria","diria",5
"discordo","discordo",5
"discursando","discursando",5
"discussão","discussão",5
"dizem","dizem",5
"dnv","dnv",5
"domina","domina",5
"dor","dor",5
"dormindo","dormindo",5
"duro","duro",5
"duvida","duvida",5
"eleitorado","eleitorado",5
"emissora","emissora",5
"enfrentar","enfrentar",5
"entendem","entendem",5
"entrou","entrou",5
"errada","errada",5
"escola","escola",5
"escroto","escroto",5
"esquecido","esquecido",5
"estados","estados",5
"estaremos","estaremos",5
"estará","estará",5
"estilo","estilo",5
"estômago","estômago",5
"eua","eua",5
"existem","existem",5
"existir","existir",5
"expressão","expressão",5
"fadas","fadas",5
"faltando","faltando",5
"fanfic","fanfic",5
"fantasia","fantasia",5
"fantasioso","fantasioso",5
"ficam","ficam",5
"ficaria","ficaria",5
"finalmente","finalmente",5
"financiar","financiar",5
"formular","formular",5
"fortaleza","fortaleza",5
"fortuna","fortuna",5
"fracasso","fracasso",5
"frouxo","frouxo",5
"fugiu","fugiu",5
"funcionar","funcionar",5
"gastar","gastar",5
"gostoso","gostoso",5
"guedes","guedes",5
"habla","habla",5
"hahahaha","hahahaha",5
"histórico","histórico",5
"humildade","humildade",5
"ido","ido",5
"impossíveis","impossíveis",5
"instagram","instagram",5
"interior","interior",5
"internet","internet",5
"interrompem","interrompem",5
"interrupção","interrupção",5
"inventar","inventar",5
"jesus","jesus",5
"julgar","julgar",5
"jumento","jumento",5
"junto","junto",5
"kkkkkkkkkkkkkkkkk","kkkkkkkkkkkkkkkkk",5
"kkkkkkkkkkkkkkkkkk","kkkkkkkkkkkkkkkkkk",5
"kkkkkkkkkkkkkkkkkkkk","kkkkkkkkkkkkkkkkkkkk",5
"largar","largar",5
"lavar","lavar",5
"leigo","leigo",5
"levando","levando",5
"levou","levou",5
"lira","lira",5
"lulapresidente","lulapresidente",5
"luz","luz",5
"macho","macho",5
"mané","mané",5
"marca","marca",5
"marketing","marketing",5
"mau","mau",5
"mega","mega",5
"merdas","merdas",5
"mermã","mermã",5
"mete","mete",5
"milhão","milhão",5
"milton","milton",5
"morar","morar",5
"muda","muda",5
"mudanças","mudanças",5
"mula","mula",5
"nervoso","nervoso",5
"notável","notável",5
"novela","novela",5
"noção","noção",5
"odiar","odiar",5
"off","off",5
"oglobopolitica","oglobopolitica",5
"olhada","olhada",5
"olhem","olhem",5
"outubro","outubro",5
"ovo","ovo",5
"passe","passe",5
"pautas","pautas",5
"pede","pede",5
"pedir","pedir",5
"pedroronchi","pedroronchi",5
"pele","pele",5
"pensamento","pensamento",5
"perdi","perdi",5
"pobi","pobi",5
"populista","populista",5
"pouquinho","pouquinho",5
"pprt","pprt",5
"pras","pras",5
"precisava","precisava",5
"preocupado","preocupado",5
"preparando","preparando",5
"presidenciável","presidenciável",5
"principal","principal",5
"profundidade","profundidade",5
"promessas","promessas",5
"propor","propor",5
"propriedade","propriedade",5
"propósito","propósito",5
"puro","puro",5
"pós","pós",5
"públicas","públicas",5
"querido","querido",5
"quão","quão",5
"realpfigueiredo","realpfigueiredo",5
"reclamando","reclamando",5
"reconciliar","reconciliar",5
"reforma","reforma",5
"renatajbarreto","renatajbarreto",5
"representa","representa",5
"resolve","resolve",5
"resto","resto",5
"roubar","roubar",5
"saiba","saiba",5
"sala","sala",5
"saneamento","saneamento",5
"sao","sao",5
"saudades","saudades",5
"seguinte","seguinte",5
"segunda","segunda",5
"senso","senso",5
"sergio","sergio",5
"sigo","sigo",5
"simpatia","simpatia",5
"skincare","skincare",5
"sob","sob",5
"sobe","sobe",5
"sonso","sonso",5
"sorrisinho","sorrisinho",5
"suplicy","suplicy",5
"suporto","suporto",5
"surtar","surtar",5
"tantas","tantas",5
"tantos","tantos",5
"tchau","tchau",5
"tds","tds",5
"temperamento","temperamento",5
"terceiro","terceiro",5
"terra","terra",5
"tio","tio",5
"tomara","tomara",5
"torno","torno",5
"tranquilidade","tranquilidade",5
"tristeza","tristeza",5
"urnas","urnas",5
"usou","usou",5
"valdemar","valdemar",5
"vende","vende",5
"vera","vera",5
"vexame","vexame",5
"vibe","vibe",5
"vimos","vimos",5
"vivemos","vivemos",5
"zé","zé",5
"áreas","áreas",5
"‍","‍",5
"‘","‘",5
"acabando","acabando",4
"acompanhe","acompanhe",4
"acontecendo","acontecendo",4
"acostumado","acostumado",4
"acreditam","acreditam",4
"acusando","acusando",4
"adianta","adianta",4
"adiantar","adiantar",4
"adora","adora",4
"adorei","adorei",4
"afirma","afirma",4
"age","age",4
"agressivo","agressivo",4
"aguardo","aguardo",4
"ain","ain",4
"ajude","ajude",4
"alheia","alheia",4
"amazônia","amazônia",4
"amp","amp",4
"analfabeto","analfabeto",4
"animal","animal",4
"antecipar","antecipar",4
"aparecer","aparecer",4
"apoiador","apoiador",4
"apoiadores","apoiadores",4
"apoiam","apoiam",4
"aposentadoria","aposentadoria",4
"argentina","argentina",4
"argumenta","argumenta",4
"argumentação","argumentação",4
"arrependo","arrependo",4
"articulação","articulação",4
"arturbr","arturbr",4
"atacou","atacou",4
"atender","atender",4
"augusto","augusto",4
"avó","avó",4
"babando","babando",4
"baixa","baixa",4
"bandeira","bandeira",4
"bando","bando",4
"banqueiros","banqueiros",4
"besteiras","besteiras",4
"bilhão","bilhão",4
"bizarra","bizarra",4
"bolo","bolo",4
"bolsonaroreeleitoem","bolsonaroreeleitoem",4
"bolsonarose","bolsonarose",4
"boto","boto",4
"bozó","bozó",4
"bpc","bpc",4
"brasília","brasília",4
"breve","breve",4
"brigando","brigando",4
"britto","britto",4
"caba","caba",4
"cachorro","cachorro",4
"canal","canal",4
"caraca","caraca",4
"carioca","carioca",4
"caro","caro",4
"cartão","cartão",4
"centrado","centrado",4
"chocante","chocante",4
"chora","chora",4
"chorar","chorar",4
"chuchu","chuchu",4
"chão","chão",4
"cirogomesnojn","cirogomesnojn",4
"ciromas","ciromas",4
"colocando","colocando",4
"colocaram","colocaram",4
"colocou","colocou",4
"combate","combate",4
"comeu","comeu",4
"comitê","comitê",4
"complicado","complicado",4
"comprou","comprou",4
"concluir","concluir",4
"conduta","conduta",4
"confia","confia",4
"confiança","confiança",4
"conseguem","conseguem",4
"consiga","consiga",4
"contando","contando",4
"contigo","contigo",4
