"","word","freq"
"assistentes","assistentes",5
"atacando","atacando",5
"atrair","atrair",5
"atriz","atriz",5
"aziz","aziz",5
"bar","bar",5
"batom","batom",5
"besta","besta",5
"blush","blush",5
"bola","bola",5
"bolsonaristas","bolsonaristas",5
"botar","botar",5
"cabelo","cabelo",5
"campeonato","campeonato",5
"cantora","cantora",5
"carismática","carismática",5
"cego","cego",5
"certa","certa",5
"certamente","certamente",5
"chamada","chamada",5
"cheia","cheia",5
"chuchu","chuchu",5
"ciclo","ciclo",5
"clara","clara",5
"clichê","clichê",5
"cobrar","cobrar",5
"comecei","comecei",5
"comendo","comendo",5
"comentário","comentário",5
"comigo","comigo",5
"competente","competente",5
"contam","contam",5
"continua","continua",5
"conto","conto",5
"credibilidade","credibilidade",5
"câmera","câmera",5
"cúmplice","cúmplice",5
"dbelemlopes","dbelemlopes",5
"decente","decente",5
"decidi","decidi",5
"defeito","defeito",5
"defendendo","defendendo",5
"demonstra","demonstra",5
"deram","deram",5
"derrotar","derrotar",5
"derrubar","derrubar",5
"descobrir","descobrir",5
"desigualdade","desigualdade",5
"desista","desista",5
"deste","deste",5
"devem","devem",5
"dever","dever",5
"devo","devo",5
"diferentemente","diferentemente",5
"dignidade","dignidade",5
"diminuir","diminuir",5
"direitos","direitos",5
"direta","direta",5
"diria","diria",5
"discursos","discursos",5
"discutir","discutir",5
"economista","economista",5
"eduardo","eduardo",5
"ein","ein",5
"eletrônicas","eletrônicas",5
"emendas","emendas",5
"emocionada","emocionada",5
"emocionar","emocionar",5
"emoção","emoção",5
"encarar","encarar",5
"ensino","ensino",5
"entregar","entregar",5
"erros","erros",5
"escada","escada",5
"esconder","esconder",5
"escândalos","escândalos",5
"esquecer","esquecer",5
"estaduais","estaduais",5
"estarão","estarão",5
"estudou","estudou",5
"experiência","experiência",5
"explica","explica",5
"extremo","extremo",5
"fale","fale",5
"fantástico","fantástico",5
"fatos","fatos",5
"favorável","favorável",5
"filas","filas",5
"filme","filme",5
"fio","fio",5
"flopada","flopada",5
"fofa","fofa",5
"furar","furar",5
"gabrilli","gabrilli",5
"game","game",5
"geral","geral",5
"globolixo","globolixo",5
"globoplay","globoplay",5
"gnt","gnt",5
"graças","graças",5
"hahahaha","hahahaha",5
"histórico","histórico",5
"horrores","horrores",5
"ideal","ideal",5
"igualdade","igualdade",5
"imposto","imposto",5
"incluir","incluir",5
"independente","independente",5
"interrompe","interrompe",5
"inveja","inveja",5
"investigar","investigar",5
"investimento","investimento",5
"iriam","iriam",5
"irão","irão",5
"justamente","justamente",5
"kenmiies","kenmiies",5
"kimpaim","kimpaim",5
"kkkkkkkkkkkk","kkkkkkkkkkkk",5
"liberais”","liberais”",5
"liberdade","liberdade",5
"limpa","limpa",5
"livre","livre",5
"lolaescreva","lolaescreva",5
"louco","louco",5
"loucura","loucura",5
"lubarretotv","lubarretotv",5
"lucia","lucia",5
"luiz","luiz",5
"lulanoºturno","lulanoºturno",5
"maneira","maneira",5
"maquiador","maquiador",5
"maquiagem","maquiagem",5
"margem","margem",5
"mentiu","mentiu",5
"merecia","merecia",5
"metralhadora","metralhadora",5
"microfone","microfone",5
"mimimi","mimimi",5
"ministra","ministra",5
"molusco","molusco",5
"motta","motta",5
"mst","mst",5
"mudou","mudou",5
"música","música",5
"natal","natal",5
"necessidade","necessidade",5
"negros","negros",5
"neoliberal","neoliberal",5
"nesses","nesses",5
"nobre","nobre",5
"nordeste","nordeste",5
"notícias","notícias",5
"novela","novela",5
"objetiva","objetiva",5
"ocolunista","ocolunista",5
"pablo","pablo",5
"paciência","paciência",5
"palíndromo","palíndromo",5
"pano","pano",5
"parecida","parecida",5
"parlamentares","parlamentares",5
"partir","partir",5
"passo","passo",5
"pede","pede",5
"pensei","pensei",5
"penso","penso",5
"perdido","perdido",5
"perfeito","perfeito",5
"perguntaram","perguntaram",5
"pergunte","pergunte",5
"pesado","pesado",5
"petrolão","petrolão",5
"políticas","políticas",5
"pop","pop",5
"possibilidade","possibilidade",5
"poucos","poucos",5
"povos","povos",5
"precisando","precisando",5
"precisar","precisar",5
"prefere","prefere",5
"preparo","preparo",5
"presença","presença",5
"preso","preso",5
"pressão","pressão",5
"processo","processo",5
"projetar","projetar",5
"prolixa","prolixa",5
"prometendo","prometendo",5
"prometeu","prometeu",5
"propõe","propõe",5
"prática","prática",5
"pstu","pstu",5
"pão","pão",5
"pés","pés",5
"quê","quê",5
"rasa","rasa",5
"redes","redes",5
"reeleita","reeleita",5
"relator","relator",5
"resto","resto",5
"resultados","resultados",5
"rico","rico",5
"rolando","rolando",5
"romeikapaula","romeikapaula",5
"roubar","roubar",5
"saia","saia",5
"sairá","sairá",5
"salarial","salarial",5
"sarney","sarney",5
"segunda","segunda",5
"segura","segura",5
"senador","senador",5
"sentindo","sentindo",5
"sera","sera",5
"sinceramente","sinceramente",5
"sistema","sistema",5
"suco","suco",5
"surpreso","surpreso",5
"tantos","tantos",5
"tarefa","tarefa",5
"tebetela","tebetela",5
"tebetmas","tebetmas",5
"tecnicamente","tecnicamente",5
"toma","toma",5
"tornar","tornar",5
"torno","torno",5
"traz","traz",5
"tweets","tweets",5
"utópica","utópica",5
"vantagem","vantagem",5
"vicegovernadora","vicegovernadora",5
"vindo","vindo",5
"vir","vir",5
"vista","vista",5
"viver","viver",5
"votando","votando",5
"vídeos","vídeos",5
"ware","ware",5
"your","your",5
"época","época",5
"ética","ética",5
"ótimo","ótimo",5
"aborto","aborto",4
"abre","abre",4
"absurdos","absurdos",4
"acompanhando","acompanhando",4
"acontecendo","acontecendo",4
"adorei","adorei",4
"agência","agência",4
"ala","ala",4
"aliados","aliados",4
"aliás","aliás",4
"alternativa","alternativa",4
"alto","alto",4
"amo","amo",4
"anjo","anjo",4
"antônio","antônio",4
"anular","anular",4
"aparecia","aparecia",4
"apoiam","apoiam",4
"apresentação","apresentação",4
"arena","arena",4
"arroz","arroz",4
"assistente","assistente",4
"assisto","assisto",4
"assumir","assumir",4
"assuntos","assuntos",4
"atacou","atacou",4
"aulas","aulas",4
"aumento","aumento",4
"automaticamente","automaticamente",4
"aécio","aécio",4
"baixa","baixa",4
"baixo","baixo",4
"bbb","bbb",4
"besteira","besteira",4
"bicho","bicho",4
"bingo","bingo",4
"bolsominion","bolsominion",4
"bolsonaronojn","bolsonaronojn",4
"bolsonaronopanico","bolsonaronopanico",4
"bolsonarosp","bolsonarosp",4
"bota","bota",4
"boçal","boçal",4
"braba","braba",4
"brilho","brilho",4
"brunnosarttori","brunnosarttori",4
"burra","burra",4
"caiu","caiu",4
"cala","cala",4
"calar","calar",4
"caminho","caminho",4
"cangaciro","cangaciro",4
"cantar","cantar",4
"ccj","ccj",4
"ceará","ceará",4
"centavos","centavos",4
"cerveja","cerveja",4
"chefe","chefe",4
"churrasco","churrasco",4
"ciropresidente","ciropresidente",4
"clima","clima",4
"coalizão","coalizão",4
"cobertura","cobertura",4
"cobra","cobra",4
"coerência","coerência",4
"cofres","cofres",4
"coloca","coloca",4
"colocada","colocada",4
"colocou","colocou",4
"comemorar","comemorar",4
"começará","começará",4
"começo","começo",4
"compartilhar","compartilhar",4
"competência","competência",4
"completa","completa",4
"conciliação","conciliação",4
"conclusão","conclusão",4
"concorda","concorda",4
"concorrer","concorrer",4
"condena","condena",4
"confio","confio",4
"conhecemos","conhecemos",4
"considera","considera",4
"construir","construir",4
"contando","contando",4
"contas","contas",4
"conversar","conversar",4
"cooptação","cooptação",4
"coroa","coroa",4
"creio","creio",4
"cria","cria",4
"criado","criado",4
"crianças","crianças",4
"cristinagraeml","cristinagraeml",4
"cristo","cristo",4
"critica","critica",4
"crítica","crítica",4
"cumprimentou","cumprimentou",4
"cunha","cunha",4
"currículo","currículo",4
"curtindo","curtindo",4
"dado","dado",4
"daquele","daquele",4
"daquilo","daquilo",4
"debatendo","debatendo",4
"decisão","decisão",4
"declarou","declarou",4
"dedada","dedada",4
"dedos","dedos",4
"definição","definição",4
"deixe","deixe",4
"delirante","delirante",4
"demagogia","demagogia",4
"dente","dente",4
"dentes","dentes",4
"depositar","depositar",4
"deputados","deputados",4
"der","der",4
"desculpas","desculpas",4
"desculpe","desculpe",4
"dificuldade","dificuldade",4
"digna","digna",4
"dilmabr","dilmabr",4
"diretamente","diretamente",4
"disputar","disputar",4
"dita","dita",4
"dito","dito",4
"doida","doida",4
"doido","doido",4
"dormi","dormi",4
"dúzia","dúzia",4
"eixopolitico","eixopolitico",4
"elenalandau","elenalandau",4
"elite","elite",4
"empatada","empatada",4
"emprego","emprego",4
"encerra","encerra",4
"encontra","encontra",4
"encontro","encontro",4
"enrolou","enrolou",4
"entra","entra",4
"entrevistado","entrevistado",4
"eou","eou",4
"escreve","escreve",4
"escroto","escroto",4
"escutando","escutando",4
"espírito","espírito",4
"estadista","estadista",4
"estaremos","estaremos",4
"estimação","estimação",4
"estrutura","estrutura",4
"estômago","estômago",4
"exageros","exageros",4
"executivo","executivo",4
"existem","existem",4
"falarem","falarem",4
"falsa","falsa",4
"famoso","famoso",4
"fazendeira","fazendeira",4
"fazia","fazia",4
"fdp","fdp",4
"fecha","fecha",4
"figura","figura",4
"firmeza","firmeza",4
"flina","flina",4
"foto","foto",4
"frases","frases",4
"futura","futura",4
"ganhando","ganhando",4
"gerar","gerar",4
"grêmio","grêmio",4
"guarda","guarda",4
"guerreira","guerreira",4
"haddad","haddad",4
"hater","hater",4
"helena","helena",4
"hood","hood",4
"horario","horario",4
"horror","horror",4
"humilhação","humilhação",4
"ibope","ibope",4
"ideb","ideb",4
"idiota","idiota",4
"inclui","inclui",4
"indecisos","indecisos",4
"inserção","inserção",4
"insossa","insossa",4
"instagram","instagram",4
"insuportável","insuportável",4
"inteiro","inteiro",4
"interrompida","interrompida",4
"interrupções","interrupções",4
"invertida","invertida",4
"investigado","investigado",4
"investigação","investigação",4
"inédita","inédita",4
"inútil","inútil",4
"jader","jader",4
"janones","janones",4
"jefferson","jefferson",4
"joga","joga",4
"jogou","jogou",4
"jovempan","jovempan",4
"justo","justo",4
"lagoas","lagoas",4
"lascar","lascar",4
"lenda","lenda",4
"ler","ler",4
"levanta","levanta",4
"liberalismo","liberalismo",4
"literalmente","literalmente",4
"livro","livro",4
"louca","louca",4
"luladrão","luladrão",4
"líder","líder",4
"líderes","líderes",4
"macetando","macetando",4
"machista","machista",4
"make","make",4
"mamãe","mamãe",4
"mandar","mandar",4
"manha","manha",4
"marca","marca",4
"marcelofreixo","marcelofreixo",4
"maria","maria",4
"mdbnacional","mdbnacional",4
"medidas","medidas",4
"melhorar","melhorar",4
"memória","memória",4
"mentindo","mentindo",4
"mentirosa","mentirosa",4
"mesmas","mesmas",4
"miliciano","miliciano",4
"miltonneves","miltonneves",4
"ministérios","ministérios",4
"modo","modo",4
"morrendo","morrendo",4
"morto","morto",4
"mostre","mostre",4
"motivos","motivos",4
"município","município",4
"mylauram","mylauram",4
"máscara","máscara",4
"nitidamente","nitidamente",4
"nojo","nojo",4
"nomes","nomes",4
"normal","normal",4
"oantagonista","oantagonista",4
"objetivo","objetivo",4
"omar","omar",4
"onda","onda",4
"oposição","oposição",4
"oque","oque",4
"orgulho","orgulho",4
"ouvido","ouvido",4
"ouço","ouço",4
"pais","pais",4
"palhaçada","palhaçada",4
"palácio","palácio",4
"papai","papai",4
"parei","parei",4
"pariu","pariu",4
"pensamento","pensamento",4
"perca","perca",4
"perfil","perfil",4
"perguntada","perguntada",4
"perguntaria","perguntaria",4
"petrobras","petrobras",4
"pleasure","pleasure",4
"pleno","pleno",4
"politicamente","politicamente",4
"populista","populista",4
"populistas","populistas",4
"poupança","poupança",4
"poupe","poupe",4
"poxa","poxa",4
"preferiu","preferiu",4
"presente","presente",4
"prestando","prestando",4
"preço","preço",4
"privatização","privatização",4
"programas","programas",4
"protagonismo","protagonismo",4
"provas","provas",4
"pura","pura",4
"puro","puro",4
"puta","puta",4
"puxa","puxa",4
"puxaram","puxaram",4
"pá","pá",4
"qualidade","qualidade",4
"quarta","quarta",4
"quarto","quarto",4
"quebrar","quebrar",4
"questionar","questionar",4
"questionou","questionou",4
"quiseram","quiseram",4
"raiz","raiz",4
"realizar","realizar",4
"recorde","recorde",4
"reeleito","reeleito",4
"reformas","reformas",4
"renancalheiros","renancalheiros",4
"repetir","repetir",4
"reprisar","reprisar",4
"resume","resume",4
"resumindo","resumindo",4
"retórica","retórica",4
"reunião","reunião",4
"ridícula","ridícula",4
"rindo","rindo",4
"rosa","rosa",4
"rápido","rápido",4
"sacanagem","sacanagem",4
"saudade","saudade",4
"seg","seg",4
"seguir","seguir",4
"senhor","senhor",4
"sente","sente",4
"servir","servir",4
"sete","sete",4
"significa","significa",4
"simpatia","simpatia",4
"simpatizo","simpatizo",4
"sinal","sinal",4
"sobe","sobe",4
"sociedade","sociedade",4
"soluções","soluções",4
"sozinho","sozinho",4
"sucesso","sucesso",4
"suja","suja",4
"superior","superior",4
"surpresa","surpresa",4
"tancredo","tancredo",4
"tbt","tbt",4
"teleprompter","teleprompter",4
"televisão","televisão",4
"temas","temas",4
"terem","terem",4
"terras","terras",4
"tia","tia",4
"tirou","tirou",4
"tocou","tocou",4
"tornou","tornou",4
"trabalhando","trabalhando",4
"trocou","trocou",4
"tts","tts",4
"uniu","uniu",4
"utopia","utopia",4
"utópico","utópico",4
"vaga","vaga",4
"vaisernoprimeiroturno","vaisernoprimeiroturno",4
"vazia","vazia",4
"velha","velha",4
"venho","venho",4
"verdadeiro","verdadeiro",4
"verdades","verdades",4
"vermelha","vermelha",4
"vermelho","vermelho",4
"viajando","viajando",4
"vim","vim",4
"vivem","vivem",4
"vivemos","vivemos",4
"votem","votem",4
"vulgo","vulgo",4
"válidos","válidos",4
"yamaguchi","yamaguchi",4
" confiáveis"," confiáveis",4
"água","água",4
"íntegra","íntegra",4
"óbvio","óbvio",4
"“”","“”",4
"️⃣","️⃣",4
"️⃣️⃣","️⃣️⃣",4
"abobrinha","abobrinha",3
"abordado","abordado",3
"abordar","abordar",3
"abraço","abraço",3
"aceitou","aceitou",3
"acreditou","acreditou",3
"administração","administração",3
"admirável","admirável",3
"adversário","adversário",3
"afastamento","afastamento",3
"afinal","afinal",3
"afora","afora",3
"agonia","agonia",3
"agrotóxicos","agrotóxicos",3
"aguardando","aguardando",3
"aiai","aiai",3
"alberto","alberto",3
"alfred","alfred",3
"alimenta","alimenta",3
"altura","altura",3
"aluno","aluno",3
"alunos","alunos",3
"amanda","amanda",3
"amando","amando",3
"amar","amar",3
"amaral","amaral",3
"ambos","ambos",3
"amp","amp",3
"aniversário","aniversário",3
"anosluz","anosluz",3
"apanhar","apanhar",3
"aparentemente","aparentemente",3
"apertando","apertando",3
"apostando","apostando",3
"aproveitando","aproveitando",3
"araújo","araújo",3
